"","Date","age","case"
"6364",2020-12-01,"60",29
"6365",2020-12-02,"60",37
"6366",2020-12-03,"60",40
"6367",2020-12-04,"60",48
"6368",2020-12-05,"60",32
"6369",2020-12-06,"60",38
"6370",2020-12-07,"60",22
"6371",2020-12-08,"60",28
"6372",2020-12-09,"60",39
"6373",2020-12-10,"60",52
"6374",2020-12-11,"60",37
"6375",2020-12-12,"60",40
"6376",2020-12-13,"60",41
"6377",2020-12-14,"60",18
"6378",2020-12-15,"60",35
"6379",2020-12-16,"60",34
"6380",2020-12-17,"60",34
"6381",2020-12-18,"60",39
"6382",2020-12-19,"60",31
"6383",2020-12-20,"60",40
"6384",2020-12-21,"60",14
"6385",2020-12-22,"60",24
"6386",2020-12-23,"60",27
"6387",2020-12-24,"60",32
"6388",2020-12-25,"60",24
"6389",2020-12-26,"60",26
"6390",2020-12-27,"60",24
"6391",2020-12-28,"60",21
"6392",2020-12-29,"60",31
"6393",2020-12-30,"60",33
"6394",2020-12-31,"60",23
"6395",2021-01-01,"60",16
"6396",2021-01-02,"60",20
"6397",2021-01-03,"60",24
"6398",2021-01-04,"60",22
"6399",2021-01-05,"60",36
"6400",2021-01-06,"60",38
"6401",2021-01-07,"60",60
"6402",2021-01-08,"60",43
"6403",2021-01-09,"60",56
"6404",2021-01-10,"60",55
"6405",2021-01-11,"60",37
"6406",2021-01-12,"60",42
"6407",2021-01-13,"60",42
"6408",2021-01-14,"60",47
"6409",2021-01-15,"60",51
"6410",2021-01-16,"60",51
"6411",2021-01-17,"60",38
"6412",2021-01-18,"60",31
"6413",2021-01-19,"60",37
"6414",2021-01-20,"60",45
"6415",2021-01-21,"60",36
"6416",2021-01-22,"60",34
"6417",2021-01-23,"60",44
"6418",2021-01-24,"60",37
"6419",2021-01-25,"60",18
"6420",2021-01-26,"60",30
"6421",2021-01-27,"60",27
"6422",2021-01-28,"60",39
"6423",2021-01-29,"60",32
"6424",2021-01-30,"60",28
"6425",2021-01-31,"60",20
"6426",2021-02-01,"60",20
"6427",2021-02-02,"60",17
"6428",2021-02-03,"60",19
"6429",2021-02-04,"60",24
"6430",2021-02-05,"60",20
"6431",2021-02-06,"60",25
"6432",2021-02-07,"60",7
"6433",2021-02-08,"60",16
"6434",2021-02-09,"60",15
"6435",2021-02-10,"60",19
"6436",2021-02-11,"60",18
"6437",2021-02-12,"60",3
"6438",2021-02-13,"60",12
"6439",2021-02-14,"60",12
"6440",2021-02-15,"60",8
"6441",2021-02-16,"60",10
"6442",2021-02-17,"60",13
"6443",2021-02-18,"60",16
"6444",2021-02-19,"60",8
"6445",2021-02-20,"60",12
"6446",2021-02-21,"60",5
"6447",2021-02-22,"60",6
"6448",2021-02-23,"60",12
"6449",2021-02-24,"60",5
"6450",2021-02-25,"60",10
"6451",2021-02-26,"60",7
"6452",2021-02-27,"60",5
"6453",2021-02-28,"60",2
"6454",2021-03-01,"60",5
"6455",2021-03-02,"60",6
"6456",2021-03-03,"60",10
"6457",2021-03-04,"60",10
"6458",2021-03-05,"60",9
"6459",2021-03-06,"60",6
"6460",2021-03-07,"60",14
"6461",2021-03-08,"60",3
"6462",2021-03-09,"60",12
"6463",2021-03-10,"60",4
"6464",2021-03-11,"60",12
"6465",2021-03-12,"60",16
"6466",2021-03-13,"60",13
"6467",2021-03-14,"60",19
"6468",2021-03-15,"60",4
"6469",2021-03-16,"60",11
"6470",2021-03-17,"60",18
"6471",2021-03-18,"60",9
"6472",2021-03-19,"60",15
"6473",2021-03-20,"60",12
"6474",2021-03-21,"60",7
"6475",2021-03-22,"60",6
"6476",2021-03-23,"60",18
"6477",2021-03-24,"60",21
"6478",2021-03-25,"60",16
"6479",2021-03-26,"60",20
"6480",2021-03-27,"60",30
"6481",2021-03-28,"60",19
"6482",2021-03-29,"60",12
"6483",2021-03-30,"60",36
"6484",2021-03-31,"60",47
"6485",2021-04-01,"60",48
"6486",2021-04-02,"60",44
"6487",2021-04-03,"60",46
"6488",2021-04-04,"60",44
"6489",2021-04-05,"60",29
"6490",2021-04-06,"60",63
"6491",2021-04-07,"60",54
"6492",2021-04-08,"60",52
"6493",2021-04-09,"60",69
"6494",2021-04-10,"60",78
"6495",2021-04-11,"60",69
"6496",2021-04-12,"60",19
"6497",2021-04-13,"60",89
"6498",2021-04-14,"60",106
"6499",2021-04-15,"60",103
"6500",2021-04-16,"60",77
"6501",2021-04-17,"60",113
"6502",2021-04-18,"60",69
"6503",2021-04-19,"60",52
"6504",2021-04-20,"60",97
"6505",2021-04-21,"60",99
"6506",2021-04-22,"60",100
"6507",2021-04-23,"60",108
"6508",2021-04-24,"60",81
"6509",2021-04-25,"60",78
"6510",2021-04-26,"60",81
"6511",2021-04-27,"60",93
"6512",2021-04-28,"60",103
"6513",2021-04-29,"60",123
"6514",2021-04-30,"60",69
"6515",2021-05-01,"60",98
"6516",2021-05-02,"60",95
"6517",2021-05-03,"60",108
"6518",2021-05-04,"60",89
"6519",2021-05-05,"60",60
"6520",2021-05-06,"60",68
"6521",2021-05-07,"60",99
"6522",2021-05-08,"60",94
"6523",2021-05-09,"60",78
"6524",2021-05-10,"60",66
"6525",2021-05-11,"60",73
"6526",2021-05-12,"60",91
"6527",2021-05-13,"60",58
"6528",2021-05-14,"60",48
"6529",2021-05-15,"60",61
"6530",2021-05-16,"60",44
"6531",2021-05-17,"60",38
"6532",2021-05-18,"60",38
"6533",2021-05-19,"60",51
"6534",2021-05-20,"60",48
"6535",2021-05-21,"60",26
"6536",2021-05-22,"60",40
"6537",2021-05-23,"60",27
"6538",2021-05-24,"60",17
"6539",2021-05-25,"60",31
"6540",2021-05-26,"60",27
"6541",2021-05-27,"60",22
"6542",2021-05-28,"60",26
"6543",2021-05-29,"60",21
"6544",2021-05-30,"60",22
"6545",2021-05-31,"60",7
"6546",2021-06-01,"60",16
"6547",2021-06-02,"60",24
"6548",2021-06-03,"60",19
"6549",2021-06-04,"60",15
"6550",2021-06-05,"60",14
"6551",2021-06-06,"60",10
"6552",2021-06-07,"60",6
"6553",2021-06-08,"60",15
"6554",2021-06-09,"60",15
"6555",2021-06-10,"60",4
"6556",2021-06-11,"60",11
"6557",2021-06-12,"60",11
"6558",2021-06-13,"60",6
"6559",2021-06-14,"60",5
"6560",2021-06-15,"60",11
"6561",2021-06-16,"60",6
"6562",2021-06-17,"60",4
"6563",2021-06-18,"60",5
"6564",2021-06-19,"60",9
"6565",2021-06-20,"60",9
"6566",2021-06-21,"60",8
"6567",2021-06-22,"60",8
"6568",2021-06-23,"60",7
"6569",2021-06-24,"60",6
"6570",2021-06-25,"60",7
"6571",2021-06-26,"60",9
"6572",2021-06-27,"60",7
"6573",2021-06-28,"60",1
"6574",2021-06-29,"60",9
"6575",2021-06-30,"60",9
"6576",2021-07-01,"60",6
"6577",2021-07-02,"60",7
"6578",2021-07-03,"60",8
"6579",2021-07-04,"60",4
"6580",2021-07-05,"60",7
"6581",2021-07-06,"60",6
"6582",2021-07-07,"60",9
"6583",2021-07-08,"60",3
"6584",2021-07-09,"60",5
"6585",2021-07-10,"60",8
"6586",2021-07-11,"60",5
"6587",2021-07-12,"60",6
"6588",2021-07-13,"60",9
"6589",2021-07-14,"60",11
"6590",2021-07-15,"60",13
"6591",2021-07-16,"60",11
"6592",2021-07-17,"60",20
"6593",2021-07-18,"60",9
"6594",2021-07-19,"60",12
"6595",2021-07-20,"60",12
"6596",2021-07-21,"60",22
"6597",2021-07-22,"60",17
"6598",2021-07-23,"60",19
"6599",2021-07-24,"60",16
"6600",2021-07-25,"60",18
"6601",2021-07-26,"60",16
"6602",2021-07-27,"60",30
"6603",2021-07-28,"60",28
"6604",2021-07-29,"60",34
"6605",2021-07-30,"60",28
"6606",2021-07-31,"60",30
"6607",2021-08-01,"60",26
"6608",2021-08-02,"60",19
"6609",2021-08-03,"60",28
"6610",2021-08-04,"60",55
"6611",2021-08-05,"60",34
"6612",2021-08-06,"60",45
"6613",2021-08-07,"60",44
"6614",2021-08-08,"60",45
"6615",2021-08-09,"60",26
"6616",2021-08-10,"60",23
"6617",2021-08-11,"60",50
"6618",2021-08-12,"60",59
"6619",2021-08-13,"60",54
"6620",2021-08-14,"60",69
"6621",2021-08-15,"60",62
"6622",2021-08-16,"60",19
"6623",2021-08-17,"60",80
"6624",2021-08-18,"60",77
"6625",2021-08-19,"60",87
"6626",2021-08-20,"60",90
"6627",2021-08-21,"60",76
"6628",2021-08-22,"60",80
"6629",2021-08-23,"60",46
"6630",2021-08-24,"60",62
"6631",2021-08-25,"60",89
"6632",2021-08-26,"60",83
"6633",2021-08-27,"60",93
"6634",2021-08-28,"60",68
"6635",2021-08-29,"60",75
"6636",2021-08-30,"60",50
"6637",2021-08-31,"60",70
"6638",2021-09-01,"60",107
"6639",2021-09-02,"60",91
"6640",2021-09-03,"60",90
"6641",2021-09-04,"60",73
"6642",2021-09-05,"60",79
"6643",2021-09-06,"60",33
"6644",2021-09-07,"60",62
"6645",2021-09-08,"60",67
"6646",2021-09-09,"60",75
"6647",2021-09-10,"60",52
"6648",2021-09-11,"60",44
"6649",2021-09-12,"60",54
"6650",2021-09-13,"60",13
"6651",2021-09-14,"60",43
"6652",2021-09-15,"60",50
"6653",2021-09-16,"60",22
"6654",2021-09-17,"60",32
"6655",2021-09-18,"60",16
"6656",2021-09-19,"60",26
"6657",2021-09-20,"60",13
"6658",2021-09-21,"60",14
"6659",2021-09-22,"60",21
"6660",2021-09-23,"60",28
"6661",2021-09-24,"60",8
"6662",2021-09-25,"60",19
"6663",2021-09-26,"60",20
"6664",2021-09-27,"60",4
"6665",2021-09-28,"60",14
"6666",2021-09-29,"60",19
"6667",2021-09-30,"60",17
"6668",2021-10-01,"60",13
"6669",2021-10-02,"60",8
"6670",2021-10-03,"60",6
"6671",2021-10-04,"60",4
"6672",2021-10-05,"60",8
"6673",2021-10-06,"60",11
"6674",2021-10-07,"60",3
"6675",2021-10-08,"60",8
"6676",2021-10-09,"60",7
"6677",2021-10-10,"60",11
"6678",2021-10-11,"60",4
"6679",2021-10-12,"60",5
"6680",2021-10-13,"60",8
"6681",2021-10-14,"60",10
"6682",2021-10-15,"60",4
"6683",2021-10-16,"60",4
"6684",2021-10-17,"60",2
"6685",2021-10-18,"60",2
"6686",2021-10-19,"60",2
"6687",2021-10-20,"60",4
"6688",2021-10-21,"60",4
"6689",2021-10-22,"60",4
"6690",2021-10-23,"60",4
"6691",2021-10-24,"60",2
"6692",2021-10-25,"60",1
"6693",2021-10-26,"60",3
"6694",2021-10-27,"60",8
"6695",2021-10-28,"60",4
"6696",2021-10-29,"60",5
"6697",2021-10-30,"60",4
"6698",2021-10-31,"60",3
"6699",2021-11-01,"60",0
"6700",2021-11-02,"60",2
"6701",2021-11-03,"60",1
"6702",2021-11-04,"60",1
"6703",2021-11-05,"60",1
"6704",2021-11-06,"60",3
"6705",2021-11-07,"60",2
"6706",2021-11-08,"60",0
"6707",2021-11-09,"60",1
"6708",2021-11-10,"60",3
"6709",2021-11-11,"60",0
"6710",2021-11-12,"60",3
"6711",2021-11-13,"60",1
"6712",2021-11-14,"60",0
"6713",2021-11-15,"60",0
"6714",2021-11-16,"60",0
"6715",2021-11-17,"60",1
"6716",2021-11-18,"60",2
"6717",2021-11-19,"60",0
"6718",2021-11-20,"60",2
"6719",2021-11-21,"60",1
"6720",2021-11-22,"60",0
"6721",2021-11-23,"60",0
"6722",2021-11-24,"60",0
"6723",2021-11-25,"60",1
"6724",2021-11-26,"60",0
"6725",2021-11-27,"60",0
"6726",2021-11-28,"60",0
"6727",2021-11-29,"60",0
"6728",2021-11-30,"60",0
"6729",2021-12-01,"60",0
"6730",2021-12-02,"60",1
"6731",2021-12-03,"60",0
"6732",2021-12-04,"60",1
"6733",2021-12-05,"60",0
"6734",2021-12-06,"60",1
"6735",2021-12-07,"60",2
"6736",2021-12-08,"60",0
"6737",2021-12-09,"60",0
"6738",2021-12-10,"60",0
"6739",2021-12-11,"60",2
"6740",2021-12-12,"60",0
"6741",2021-12-13,"60",0
"6742",2021-12-14,"60",0
"6743",2021-12-15,"60",0
"6744",2021-12-16,"60",1
"6745",2021-12-17,"60",1
"6746",2021-12-18,"60",1
"6747",2021-12-19,"60",1
"6748",2021-12-20,"60",0
"6749",2021-12-21,"60",0
"6750",2021-12-22,"60",2
"6751",2021-12-23,"60",2
"6752",2021-12-24,"60",1
"6753",2021-12-25,"60",3
"6754",2021-12-26,"60",2
"6755",2021-12-27,"60",0
"6756",2021-12-28,"60",2
"6757",2021-12-29,"60",4
"6758",2021-12-30,"60",1
"6759",2021-12-31,"60",4
"6760",2022-01-01,"60",3
"6761",2022-01-02,"60",1
"6762",2022-01-03,"60",6
"6763",2022-01-04,"60",4
"6764",2022-01-05,"60",10
"6765",2022-01-06,"60",14
"6766",2022-01-07,"60",31
"6767",2022-01-08,"60",38
"6768",2022-01-09,"60",39
"6769",2022-01-10,"60",18
"6770",2022-01-11,"60",26
"6771",2022-01-12,"60",71
"6772",2022-01-13,"60",85
"6773",2022-01-14,"60",79
"6774",2022-01-15,"60",106
"6775",2022-01-16,"60",129
"6776",2022-01-17,"60",81
"6777",2022-01-18,"60",203
"6778",2022-01-19,"60",221
"6779",2022-01-20,"60",235
"6780",2022-01-21,"60",272
"6781",2022-01-22,"60",312
"6782",2022-01-23,"60",283
"6783",2022-01-24,"60",201
"6784",2022-01-25,"60",456
"6785",2022-01-26,"60",489
"6786",2022-01-27,"60",462
"6787",2022-01-28,"60",449
"6788",2022-01-29,"60",536
"6789",2022-01-30,"60",452
"6790",2022-01-31,"60",358
"6791",2022-02-01,"60",632
"6792",2022-02-02,"60",619
"6793",2022-02-03,"60",702
"6794",2022-02-04,"60",633
"6795",2022-02-05,"60",654
"6796",2022-02-06,"60",545
"6797",2022-02-07,"60",279
"6798",2022-02-08,"60",1213
"6799",2022-02-09,"60",864
"6800",2022-02-10,"60",780
"6801",2022-02-11,"60",921
"6802",2022-02-12,"60",391
"6803",2022-02-13,"60",767
"6804",2022-02-14,"60",408
"6805",2022-02-15,"60",706
"6806",2022-02-16,"60",708
"6807",2022-02-17,"60",815
"6808",2022-02-18,"60",633
"6809",2022-02-19,"60",698
"6810",2022-02-20,"60",437
"6811",2022-02-21,"60",258
"6812",2022-02-22,"60",548
"6813",2022-02-23,"60",582
"6814",2022-02-24,"60",305
"6815",2022-02-25,"60",399
"6816",2022-02-26,"60",540
"6817",2022-02-27,"60",360
"6818",2022-02-28,"60",235
"6819",2022-03-01,"60",400
"6820",2022-03-02,"60",446
"6821",2022-03-03,"60",345
"6822",2022-03-04,"60",311
"6823",2022-03-05,"60",367
"6824",2022-03-06,"60",282
"6825",2022-03-07,"60",97
"6826",2022-03-08,"60",247
"6827",2022-03-09,"60",302
"6828",2022-03-10,"60",258
"6829",2022-03-11,"60",205
"6830",2022-03-12,"60",227
"6831",2022-03-13,"60",178
"6832",2022-03-14,"60",61
"6833",2022-03-15,"60",247
"6834",2022-03-16,"60",229
"6835",2022-03-17,"60",160
"6836",2022-03-18,"60",148
"6837",2022-03-19,"60",134
"6838",2022-03-20,"60",100
"6839",2022-03-21,"60",72
"6840",2022-03-22,"60",42
"6841",2022-03-23,"60",166
"6842",2022-03-24,"60",164
"6843",2022-03-25,"60",118
"6844",2022-03-26,"60",135
"6845",2022-03-27,"60",150
"6846",2022-03-28,"60",50
"6847",2022-03-29,"60",141
"6848",2022-03-30,"60",153
"6849",2022-03-31,"60",109
"6850",2022-04-01,"60",110
"6851",2022-04-02,"60",127
"6852",2022-04-03,"60",140
"6853",2022-04-04,"60",45
"6854",2022-04-05,"60",155
"6855",2022-04-06,"60",191
"6856",2022-04-07,"60",183
"6857",2022-04-08,"60",134
"6858",2022-04-09,"60",176
"6859",2022-04-10,"60",158
"6860",2022-04-11,"60",52
"6861",2022-04-12,"60",182
"6862",2022-04-13,"60",203
"6863",2022-04-14,"60",166
"6864",2022-04-15,"60",136
"6865",2022-04-16,"60",128
"6866",2022-04-17,"60",91
"6867",2022-04-18,"60",33
"6868",2022-04-19,"60",131
"6869",2022-04-20,"60",112
"6870",2022-04-21,"60",130
"6871",2022-04-22,"60",98
"6872",2022-04-23,"60",131
"6873",2022-04-24,"60",87
"6874",2022-04-25,"60",38
"6875",2022-04-26,"60",138
"6876",2022-04-27,"60",121
"6877",2022-04-28,"60",108
"6878",2022-04-29,"60",118
"6879",2022-04-30,"60",40
"6880",2022-05-01,"60",90
"6881",2022-05-02,"60",39
"6882",2022-05-03,"60",123
"6883",2022-05-04,"60",57
"6884",2022-05-05,"60",52
"6885",2022-05-06,"60",62
"6886",2022-05-07,"60",144
"6887",2022-05-08,"60",120
"6888",2022-05-09,"60",49
"6889",2022-05-10,"60",154
"6890",2022-05-11,"60",103
"6891",2022-05-12,"60",120
"6892",2022-05-13,"60",133
"6893",2022-05-14,"60",143
"6894",2022-05-15,"60",103
"6895",2022-05-16,"60",32
"6896",2022-05-17,"60",146
"6897",2022-05-18,"60",124
"6898",2022-05-19,"60",121
"6899",2022-05-20,"60",127
"6900",2022-05-21,"60",109
"6901",2022-05-22,"60",94
"6902",2022-05-23,"60",32
"6903",2022-05-24,"60",129
"6904",2022-05-25,"60",112
"6905",2022-05-26,"60",100
"6906",2022-05-27,"60",98
"6907",2022-05-28,"60",96
"6908",2022-05-29,"60",67
"6909",2022-05-30,"60",33
"6910",2022-05-31,"60",107
"6911",2022-06-01,"60",71
"6912",2022-06-02,"60",62
"6913",2022-06-03,"60",77
"6914",2022-06-04,"60",79
"6915",2022-06-05,"60",68
"6916",2022-06-06,"60",18
"6917",2022-06-07,"60",98
"6918",2022-06-08,"60",64
"6919",2022-06-09,"60",54
"6920",2022-06-10,"60",57
"6921",2022-06-11,"60",52
"6922",2022-06-12,"60",56
"6923",2022-06-13,"60",18
"6924",2022-06-14,"60",67
"6925",2022-06-15,"60",51
"6926",2022-06-16,"60",50
"6927",2020-11-16,"70",8
"6928",2020-11-17,"70",28
"6929",2020-11-18,"70",23
"6930",2020-11-19,"70",29
"6931",2020-11-20,"70",27
"6932",2020-11-21,"70",36
"6933",2020-11-22,"70",49
"6934",2020-11-23,"70",28
"6935",2020-11-24,"70",15
"6936",2020-11-25,"70",34
"6937",2020-11-26,"70",28
"6938",2020-11-27,"70",39
"6939",2020-11-28,"70",54
"6940",2020-11-29,"70",40
"6941",2020-11-30,"70",25
"6942",2020-12-01,"70",35
"6943",2020-12-02,"70",46
"6944",2020-12-03,"70",37
"6945",2020-12-04,"70",44
"6946",2020-12-05,"70",40
"6947",2020-12-06,"70",37
"6948",2020-12-07,"70",17
"6949",2020-12-08,"70",37
"6950",2020-12-09,"70",39
"6951",2020-12-10,"70",37
"6952",2020-12-11,"70",35
"6953",2020-12-12,"70",60
"6954",2020-12-13,"70",49
"6955",2020-12-14,"70",23
"6956",2020-12-15,"70",47
"6957",2020-12-16,"70",36
"6958",2020-12-17,"70",48
"6959",2020-12-18,"70",37
"6960",2020-12-19,"70",39
"6961",2020-12-20,"70",25
"6962",2020-12-21,"70",14
"6963",2020-12-22,"70",33
"6964",2020-12-23,"70",42
"6965",2020-12-24,"70",33
"6966",2020-12-25,"70",35
"6967",2020-12-26,"70",36
"6968",2020-12-27,"70",38
"6969",2020-12-28,"70",24
"6970",2020-12-29,"70",35
"6971",2020-12-30,"70",30
"6972",2020-12-31,"70",43
"6973",2021-01-01,"70",35
"6974",2021-01-02,"70",27
"6975",2021-01-03,"70",27
"6976",2021-01-04,"70",23
"6977",2021-01-05,"70",36
"6978",2021-01-06,"70",49
"6979",2021-01-07,"70",50
"6980",2021-01-08,"70",47
"6981",2021-01-09,"70",49
"6982",2021-01-10,"70",33
"6983",2021-01-11,"70",32
"6984",2021-01-12,"70",26
"6985",2021-01-13,"70",61
"6986",2021-01-14,"70",52
"6987",2021-01-15,"70",62
"6988",2021-01-16,"70",57
"6989",2021-01-17,"70",39
"6990",2021-01-18,"70",32
"6991",2021-01-19,"70",45
"6992",2021-01-20,"70",56
"6993",2021-01-21,"70",54
"6994",2021-01-22,"70",38
"6995",2021-01-23,"70",58
"6996",2021-01-24,"70",34
"6997",2021-01-25,"70",29
"6998",2021-01-26,"70",52
"6999",2021-01-27,"70",47
"7000",2021-01-28,"70",52
"7001",2021-01-29,"70",50
"7002",2021-01-30,"70",34
"7003",2021-01-31,"70",23
"7004",2021-02-01,"70",20
"7005",2021-02-02,"70",29
"7006",2021-02-03,"70",33
"7007",2021-02-04,"70",25
"7008",2021-02-05,"70",17
"7009",2021-02-06,"70",34
"7010",2021-02-07,"70",12
"7011",2021-02-08,"70",15
"7012",2021-02-09,"70",13
"7013",2021-02-10,"70",10
"7014",2021-02-11,"70",9
"7015",2021-02-12,"70",10
"7016",2021-02-13,"70",20
"7017",2021-02-14,"70",13
"7018",2021-02-15,"70",8
"7019",2021-02-16,"70",10
"7020",2021-02-17,"70",13
"7021",2021-02-18,"70",7
"7022",2021-02-19,"70",10
"7023",2021-02-20,"70",19
"7024",2021-02-21,"70",4
"7025",2021-02-22,"70",5
"7026",2021-02-23,"70",10
"7027",2021-02-24,"70",3
"7028",2021-02-25,"70",8
"7029",2021-02-26,"70",13
"7030",2021-02-27,"70",12
"7031",2021-02-28,"70",7
"7032",2021-03-01,"70",9
"7033",2021-03-02,"70",7
"7034",2021-03-03,"70",13
"7035",2021-03-04,"70",10
"7036",2021-03-05,"70",6
"7037",2021-03-06,"70",9
"7038",2021-03-07,"70",7
"7039",2021-03-08,"70",2
"7040",2021-03-09,"70",6
"7041",2021-03-10,"70",11
"7042",2021-03-11,"70",12
"7043",2021-03-12,"70",13
"7044",2021-03-13,"70",16
"7045",2021-03-14,"70",9
"7046",2021-03-15,"70",6
"7047",2021-03-16,"70",5
"7048",2021-03-17,"70",12
"7049",2021-03-18,"70",4
"7050",2021-03-19,"70",15
"7051",2021-03-20,"70",6
"7052",2021-03-21,"70",11
"7053",2021-03-22,"70",4
"7054",2021-03-23,"70",12
"7055",2021-03-24,"70",16
"7056",2021-03-25,"70",19
"7057",2021-03-26,"70",16
"7058",2021-03-27,"70",33
"7059",2021-03-28,"70",22
"7060",2021-03-29,"70",9
"7061",2021-03-30,"70",28
"7062",2021-03-31,"70",34
"7063",2021-04-01,"70",39
"7064",2021-04-02,"70",24
"7065",2021-04-03,"70",48
"7066",2021-04-04,"70",36
"7067",2021-04-05,"70",28
"7068",2021-04-06,"70",43
"7069",2021-04-07,"70",43
"7070",2021-04-08,"70",65
"7071",2021-04-09,"70",53
"7072",2021-04-10,"70",83
"7073",2021-04-11,"70",67
"7074",2021-04-12,"70",36
"7075",2021-04-13,"70",80
"7076",2021-04-14,"70",80
"7077",2021-04-15,"70",85
"7078",2021-04-16,"70",85
"7079",2021-04-17,"70",109
"7080",2021-04-18,"70",73
"7081",2021-04-19,"70",43
"7082",2021-04-20,"70",101
"7083",2021-04-21,"70",91
"7084",2021-04-22,"70",100
"7085",2021-04-23,"70",107
"7086",2021-04-24,"70",97
"7087",2021-04-25,"70",86
"7088",2021-04-26,"70",65
"7089",2021-04-27,"70",87
"7090",2021-04-28,"70",92
"7091",2021-04-29,"70",121
"7092",2021-04-30,"70",61
"7093",2021-05-01,"70",95
"7094",2021-05-02,"70",92
"7095",2021-05-03,"70",76
"7096",2021-05-04,"70",57
"7097",2021-05-05,"70",73
"7098",2021-05-06,"70",59
"7099",2021-05-07,"70",112
"7100",2021-05-08,"70",119
"7101",2021-05-09,"70",62
"7102",2021-05-10,"70",73
"7103",2021-05-11,"70",83
"7104",2021-05-12,"70",90
"7105",2021-05-13,"70",65
"7106",2021-05-14,"70",47
"7107",2021-05-15,"70",66
"7108",2021-05-16,"70",42
"7109",2021-05-17,"70",53
"7110",2021-05-18,"70",47
"7111",2021-05-19,"70",39
"7112",2021-05-20,"70",42
"7113",2021-05-21,"70",34
"7114",2021-05-22,"70",39
"7115",2021-05-23,"70",22
"7116",2021-05-24,"70",24
"7117",2021-05-25,"70",31
"7118",2021-05-26,"70",23
"7119",2021-05-27,"70",19
"7120",2021-05-28,"70",33
"7121",2021-05-29,"70",20
"7122",2021-05-30,"70",18
"7123",2021-05-31,"70",6
"7124",2021-06-01,"70",20
"7125",2021-06-02,"70",16
"7126",2021-06-03,"70",21
"7127",2021-06-04,"70",9
"7128",2021-06-05,"70",13
"7129",2021-06-06,"70",7
"7130",2021-06-07,"70",10
"7131",2021-06-08,"70",14
"7132",2021-06-09,"70",8
"7133",2021-06-10,"70",13
"7134",2021-06-11,"70",5
"7135",2021-06-12,"70",8
"7136",2021-06-13,"70",6
"7137",2021-06-14,"70",5
"7138",2021-06-15,"70",8
"7139",2021-06-16,"70",8
"7140",2021-06-17,"70",10
"7141",2021-06-18,"70",7
"7142",2021-06-19,"70",13
"7143",2021-06-20,"70",5
"7144",2021-06-21,"70",2
"7145",2021-06-22,"70",10
"7146",2021-06-23,"70",14
"7147",2021-06-24,"70",5
"7148",2021-06-25,"70",4
"7149",2021-06-26,"70",2
"7150",2021-06-27,"70",7
"7151",2021-06-28,"70",1
"7152",2021-06-29,"70",4
"7153",2021-06-30,"70",5
"7154",2021-07-01,"70",3
"7155",2021-07-02,"70",7
"7156",2021-07-03,"70",6
"7157",2021-07-04,"70",5
"7158",2021-07-05,"70",6
"7159",2021-07-06,"70",3
"7160",2021-07-07,"70",6
"7161",2021-07-08,"70",2
"7162",2021-07-09,"70",3
"7163",2021-07-10,"70",8
"7164",2021-07-11,"70",4
"7165",2021-07-12,"70",1
"7166",2021-07-13,"70",5
"7167",2021-07-14,"70",5
"7168",2021-07-15,"70",3
"7169",2021-07-16,"70",6
"7170",2021-07-17,"70",4
"7171",2021-07-18,"70",6
"7172",2021-07-19,"70",4
"7173",2021-07-20,"70",6
"7174",2021-07-21,"70",7
"7175",2021-07-22,"70",7
"7176",2021-07-23,"70",0
"7177",2021-07-24,"70",3
"7178",2021-07-25,"70",9
"7179",2021-07-26,"70",10
"7180",2021-07-27,"70",12
"7181",2021-07-28,"70",8
"7182",2021-07-29,"70",7
"7183",2021-07-30,"70",13
"7184",2021-07-31,"70",16
"7185",2021-08-01,"70",13
"7186",2021-08-02,"70",6
"7187",2021-08-03,"70",18
"7188",2021-08-04,"70",17
"7189",2021-08-05,"70",15
"7190",2021-08-06,"70",16
"7191",2021-08-07,"70",14
"7192",2021-08-08,"70",12
"7193",2021-08-09,"70",15
"7194",2021-08-10,"70",10
"7195",2021-08-11,"70",32
"7196",2021-08-12,"70",30
"7197",2021-08-13,"70",14
"7198",2021-08-14,"70",32
"7199",2021-08-15,"70",31
"7200",2021-08-16,"70",16
"7201",2021-08-17,"70",34
"7202",2021-08-18,"70",30
"7203",2021-08-19,"70",45
"7204",2021-08-20,"70",38
"7205",2021-08-21,"70",42
"7206",2021-08-22,"70",42
"7207",2021-08-23,"70",20
"7208",2021-08-24,"70",43
"7209",2021-08-25,"70",44
"7210",2021-08-26,"70",65
"7211",2021-08-27,"70",57
"7212",2021-08-28,"70",58
"7213",2021-08-29,"70",53
"7214",2021-08-30,"70",38
"7215",2021-08-31,"70",42
"7216",2021-09-01,"70",65
"7217",2021-09-02,"70",64
"7218",2021-09-03,"70",50
"7219",2021-09-04,"70",54
"7220",2021-09-05,"70",47
"7221",2021-09-06,"70",19
"7222",2021-09-07,"70",43
"7223",2021-09-08,"70",58
"7224",2021-09-09,"70",40
"7225",2021-09-10,"70",38
"7226",2021-09-11,"70",45
"7227",2021-09-12,"70",26
"7228",2021-09-13,"70",17
"7229",2021-09-14,"70",23
"7230",2021-09-15,"70",31
"7231",2021-09-16,"70",24
"7232",2021-09-17,"70",33
"7233",2021-09-18,"70",14
"7234",2021-09-19,"70",17
"7235",2021-09-20,"70",8
"7236",2021-09-21,"70",9
"7237",2021-09-22,"70",23
